Sno,ID,Subject,Subject Code,Type,Year,Branch,Acad Year,Sem,Credits
31655,N220983,Linear Integrated Circuits Lab,23EC2283,PCC-6,E2,ECE,2025-26,Semester II,1.5
31656,N220983,Electromagnetic Waves & Guided Media,23EC2204,PCC-7,E2,ECE,2025-26,Semester II,4
31657,N200771,Indian Community Services,20HS4299,MC,E4,CE,2025-26,Semester II,2
31658,N200771,Environmental Management and Impact Assessment,20CE4253,OEC-2,E4,CE,2025-26,Semester II,3
31659,N200771,Global Management Prospective,23BM4205,OEC-3,E4,CE,2025-26,Semester II,3
31660,N200771,Ground Improvement Techniques,20CE4237,PEC,E4,CE,2025-26,Semester II,3
31661,N200771,Project - II,20CE4192,PROJ,E4,CE,2025-26,Semester II,5
31662,N240967,English-IV,23PEG2201,Core-1,P2,PUC,2025-26,Semester II,4
31663,N240967,Mathematics-IV,23PMA2201,Core-2,P2,PUC,2025-26,Semester II,5
31664,N240967,Physics-IV,23PPY2201,Core-3,P2,PUC,2025-26,Semester II,4
31665,N240967,Physics Lab – IV,23PPY2210,Core-4,P2,PUC,2025-26,Semester II,1
31666,N240967,Chemistry – IV,23PCY2201,Core-5,P2,PUC,2025-26,Semester II,4
31667,N240967,Chemistry Lab –IV,23PCY2210,Core-6,P2,PUC,2025-26,Semester II,1
31668,N240967,Telugu – IV,23PTE2201,Core-7,P2,PUC,2025-26,Semester II,3
31669,N240967,Python Programming Language,23PIT2201,Core-8,P2,PUC,2025-26,Semester II,2
31670,N240967,Python Programming Language Lab,23PIT2210,Core-9,P2,PUC,2025-26,Semester II,1
31671,N230085,Engineering Physics Lab,23PY1281,BSC,E1,CSE,2025-26,Semester II,1.5
31672,N230085,Discrete Mathematics,23MA1202,BSC-1,E1,CSE,2025-26,Semester II,4
31673,N230085,Engineering Physics,23PY1201,BSC-2,E1,CSE,2025-26,Semester II,4
31674,N230085,Managerial Economics and Finance Analysis,23BM1201,HSMC,E1,CSE,2025-26,Semester II,3
31675,N230085,Environmental Science,23BE1201,MC,E1,CSE,2025-26,Semester II,0
31676,N230085,Object Oriented Programming through Java,23CS1201,PCC-1,E1,CSE,2025-26,Semester II,4
31677,N230085,Data Structures,23CS1202,PCC-2,E1,CSE,2025-26,Semester II,3
31678,N230085,Object Oriented Programming through Java Lab,23CS1281,PCC-3,E1,CSE,2025-26,Semester II,1.5
31679,N230085,Data Structures Lab,23CS1282,PCC-4,E1,CSE,2025-26,Semester II,1.5
31680,N200393,Community Service,20HS4299,HSC,E4,ECE,2025-26,Semester II,2
31681,N200393,Global Management Perspectives,20HS4205,OEC,E4,ECE,2025-26,Semester II,3
31682,N200393,Microprocessor and Microcontroller,ECNPTEL15,PEC-5,E4,ECE,2025-26,Semester II,3
31683,N200393,Project-II & Dissertation,20EC4294,PROJ,E4,ECE,2025-26,Semester II,6
31684,N220921,Robotics Laboratory,23EC2285,ESC-1,E2,ECE,2025-26,Semester II,2.5
31685,N220921,Foundations to Artificial Intelligence,23EC2205,ESC-2,E2,ECE,2025-26,Semester II,1
31686,N220921,Communication Systems-1,23EC2201,PCC-1,E2,ECE,2025-26,Semester II,4
31687,N220921,Communication Systems-1 Lab,23EC2281,PCC-2,E2,ECE,2025-26,Semester II,1.5
31688,N220921,Digital System Design,23EC2202,PCC-3,E2,ECE,2025-26,Semester II,3
31689,N220921,Digital System Design Lab,23EC2282,PCC-4,E2,ECE,2025-26,Semester II,1.5
31690,N220921,Linear Integrated Circuits,23EC2203,PCC-5,E2,ECE,2025-26,Semester II,4
31691,N220921,Linear Integrated Circuits Lab,23EC2283,PCC-6,E2,ECE,2025-26,Semester II,1.5
31692,N220921,Electromagnetic Waves & Guided Media,23EC2204,PCC-7,E2,ECE,2025-26,Semester II,4
31693,N220678,Robotics Laboratory,23EC2285,ESC-1,E2,ECE,2025-26,Semester II,2.5
31694,N220678,Foundations to Artificial Intelligence,23EC2205,ESC-2,E2,ECE,2025-26,Semester II,1
31695,N220678,Communication Systems-1,23EC2201,PCC-1,E2,ECE,2025-26,Semester II,4
31696,N220678,Communication Systems-1 Lab,23EC2281,PCC-2,E2,ECE,2025-26,Semester II,1.5
31697,N220678,Digital System Design,23EC2202,PCC-3,E2,ECE,2025-26,Semester II,3
31698,N220678,Digital System Design Lab,23EC2282,PCC-4,E2,ECE,2025-26,Semester II,1.5
31699,N220678,Linear Integrated Circuits,23EC2203,PCC-5,E2,ECE,2025-26,Semester II,4
31700,N220678,Linear Integrated Circuits Lab,23EC2283,PCC-6,E2,ECE,2025-26,Semester II,1.5
31701,N220678,Electromagnetic Waves & Guided Media,23EC2204,PCC-7,E2,ECE,2025-26,Semester II,4
31702,N220510,Introduction to Operation Research,23BM2202,HSMC,E2,CSE,2025-26,Semester II,3
31703,N220510,Computer Organization & Architecture,23CS2201,PCC-1,E2,CSE,2025-26,Semester II,3
31704,N220510,Data Science with Python,23CS2202,PCC-2,E2,CSE,2025-26,Semester II,3
31705,N220510,Web Technologies,23CS2203,PCC-3,E2,CSE,2025-26,Semester II,3
31706,N220510,Compiler Design,23CS2204,PCC-4,E2,CSE,2025-26,Semester II,3
31707,N220510,Computer Organization & Architecture Lab,23CS2281,PCC-5,E2,CSE,2025-26,Semester II,1.5
31708,N220510,Data Science with Python Lab,23CS2282,PCC-6,E2,CSE,2025-26,Semester II,1.5
31709,N220510,Web Technologies Lab,23CS2283,PCC-7,E2,CSE,2025-26,Semester II,1.5
31710,N230368,Linear Algebra & Numerical Methods,23MA1201,BSC-1,E1,EEE,2025-26,Semester II,4
31711,N230368,Computational Lab,23EE1281,BSC-2,E1,EEE,2025-26,Semester II,1.5
31712,N230368,Introduction to AI,23EE1202,BSC-3,E1,EEE,2025-26,Semester II,1
31713,N230368,Electronics Devices and Circuits,23EC1201,ESC-1,E1,EEE,2025-26,Semester II,4
31714,N230368,Electronics Devices and Circuits Lab,23EC1281,ESC-2,E1,EEE,2025-26,Semester II,1.5
31715,N230368,English Language communication skills lab1,23EG1281,HSC,E1,EEE,2025-26,Semester II,2.5
31716,N230368,Digital Logic Design,23EC2102,PCC-1,E1,EEE,2025-26,Semester II,4
31717,N230368,Digital Logic Design Lab,23EC2182,PCC-2,E1,EEE,2025-26,Semester II,1.5
31718,N230368,Network Theory,23EE1201,PCC-3,E1,EEE,2025-26,Semester II,4
31719,N220026,Robotics Laboratory,23EC2285,ESC-1,E2,ECE,2025-26,Semester II,2.5
31720,N220026,Foundations to Artificial Intelligence,23EC2205,ESC-2,E2,ECE,2025-26,Semester II,1
31721,N220026,Communication Systems-1,23EC2201,PCC-1,E2,ECE,2025-26,Semester II,4
31722,N220026,Communication Systems-1 Lab,23EC2281,PCC-2,E2,ECE,2025-26,Semester II,1.5
31723,N220026,Digital System Design,23EC2202,PCC-3,E2,ECE,2025-26,Semester II,3
31724,N220026,Digital System Design Lab,23EC2282,PCC-4,E2,ECE,2025-26,Semester II,1.5
31725,N220026,Linear Integrated Circuits,23EC2203,PCC-5,E2,ECE,2025-26,Semester II,4
31726,N220026,Linear Integrated Circuits Lab,23EC2283,PCC-6,E2,ECE,2025-26,Semester II,1.5
31727,N220026,Electromagnetic Waves & Guided Media,23EC2204,PCC-7,E2,ECE,2025-26,Semester II,4
31728,N220927,Robotics Laboratory,23EE2281,ESC,E2,EEE,2025-26,Semester II,1
31729,N220927,Power Systems-I,23EE2201,PCC-1,E2,EEE,2025-26,Semester II,4
31730,N220927,Machine Learning,23EE2204,PCC-2,E2,EEE,2025-26,Semester II,3
31731,N220927,Control Systems,23EE2202,PCC-3,E2,EEE,2025-26,Semester II,4
31732,N220927,Control Systems Lab,23EE2282,PCC-4,E2,EEE,2025-26,Semester II,1.5
31733,N220927,Linear Integrated Circuits,23EC2203,PCC-5,E2,EEE,2025-26,Semester II,4
31734,N220927,Linear Integrated Circuits Lab,23EC2283,PCC-6,E2,EEE,2025-26,Semester II,1.5
31735,N220927,Power Electronics,23EE2203,PCC-7,E2,EEE,2025-26,Semester II,4
31736,N220927,Power Electronics Lab,23EE2283,PCC-8,E2,EEE,2025-26,Semester II,1.5
31737,N210956,Summer Internship,23CS3292,,E3,CSE,2025-26,Semester II,3
31738,N210956,English Language Communication Skills Lab-III,23EG3283,HSC,E3,CSE,2025-26,Semester II,1.5
31739,N210956,Career Development Course,23CS3203,MC,E3,CSE,2025-26,Semester II,0
31740,N210956,Enterpreneurship Education Course (IGNITE),23HS3211,OEC-I,E3,CSE,2025-26,Semester II,3
31741,N210956,Cryptography and Networks Security,23CS3201,PCC-1,E3,CSE,2025-26,Semester II,4
31742,N210956,Machine Learning,23CS3202,PCC-2,E3,CSE,2025-26,Semester II,4
31743,N210956,Foundation of Deep learning,CSNPTEL02,PEC-II,E3,CSE,2025-26,Semester II,3
31744,N210956,OOAD using JAVA and UML,CSNPTEL03,PEC-III,E3,CSE,2025-26,Semester II,3
31745,N210956,Mini Project,23CS3291,PR,E3,CSE,2025-26,Semester II,3
31746,N221024,Introduction to Operation Research,23BM2202,HSMC,E2,CSE,2025-26,Semester II,3
31747,N221024,Computer Organization & Architecture,23CS2201,PCC-1,E2,CSE,2025-26,Semester II,3
31748,N221024,Data Science with Python,23CS2202,PCC-2,E2,CSE,2025-26,Semester II,3
31749,N221024,Web Technologies,23CS2203,PCC-3,E2,CSE,2025-26,Semester II,3
31750,N221024,Compiler Design,23CS2204,PCC-4,E2,CSE,2025-26,Semester II,3
31751,N221024,Computer Organization & Architecture Lab,23CS2281,PCC-5,E2,CSE,2025-26,Semester II,1.5
31752,N221024,Data Science with Python Lab,23CS2282,PCC-6,E2,CSE,2025-26,Semester II,1.5
31753,N221024,Web Technologies Lab,23CS2283,PCC-7,E2,CSE,2025-26,Semester II,1.5
31761,N200312,Community Service,20HS4299,HSC,E4,ECE,2025-26,Semester II,2
31762,N200312,Global Management Perspectives,20HS4205,OEC,E4,ECE,2025-26,Semester II,3
31763,N200312,Sensors and actuators,ECNPTEL17,PEC-5,E4,ECE,2025-26,Semester II,3
31764,N200312,Project-II & Dissertation,20EC4294,PROJ,E4,ECE,2025-26,Semester II,6
31765,N240483,English-IV,23PEG2201,Core-1,P2,PUC,2025-26,Semester II,4
31766,N240483,Mathematics-IV,23PMA2201,Core-2,P2,PUC,2025-26,Semester II,5
31767,N240483,Physics-IV,23PPY2201,Core-3,P2,PUC,2025-26,Semester II,4
31768,N240483,Physics Lab – IV,23PPY2210,Core-4,P2,PUC,2025-26,Semester II,1
31769,N240483,Chemistry – IV,23PCY2201,Core-5,P2,PUC,2025-26,Semester II,4
31770,N240483,Chemistry Lab –IV,23PCY2210,Core-6,P2,PUC,2025-26,Semester II,1
31771,N240483,Telugu – IV,23PTE2201,Core-7,P2,PUC,2025-26,Semester II,3
31772,N240483,Python Programming Language,23PIT2201,Core-8,P2,PUC,2025-26,Semester II,2
31773,N240483,Python Programming Language Lab,23PIT2210,Core-9,P2,PUC,2025-26,Semester II,1
31774,N240036,English-IV,23PEG2201,Core-1,P2,PUC,2025-26,Semester II,4
31775,N240036,Mathematics-IV,23PMA2201,Core-2,P2,PUC,2025-26,Semester II,5
31776,N240036,Physics-IV,23PPY2201,Core-3,P2,PUC,2025-26,Semester II,4
31777,N240036,Physics Lab – IV,23PPY2210,Core-4,P2,PUC,2025-26,Semester II,1
31778,N240036,Chemistry – IV,23PCY2201,Core-5,P2,PUC,2025-26,Semester II,4
31779,N240036,Chemistry Lab –IV,23PCY2210,Core-6,P2,PUC,2025-26,Semester II,1
31780,N240036,Telugu – IV,23PTE2201,Core-7,P2,PUC,2025-26,Semester II,3
31781,N240036,Python Programming Language,23PIT2201,Core-8,P2,PUC,2025-26,Semester II,2
31782,N240036,Python Programming Language Lab,23PIT2210,Core-9,P2,PUC,2025-26,Semester II,1
31783,N220013,Introduction to Operation Research,23BM2202,HSMC,E2,CSE,2025-26,Semester II,3
31784,N220013,Computer Organization & Architecture,23CS2201,PCC-1,E2,CSE,2025-26,Semester II,3
31785,N220013,Data Science with Python,23CS2202,PCC-2,E2,CSE,2025-26,Semester II,3
31786,N220013,Web Technologies,23CS2203,PCC-3,E2,CSE,2025-26,Semester II,3
31787,N220013,Compiler Design,23CS2204,PCC-4,E2,CSE,2025-26,Semester II,3
31788,N220013,Computer Organization & Architecture Lab,23CS2281,PCC-5,E2,CSE,2025-26,Semester II,1.5
31789,N220013,Data Science with Python Lab,23CS2282,PCC-6,E2,CSE,2025-26,Semester II,1.5
31790,N220013,Web Technologies Lab,23CS2283,PCC-7,E2,CSE,2025-26,Semester II,1.5
31791,N220873,Robotics Laboratory,23EE2281,ESC,E2,EEE,2025-26,Semester II,1
31792,N220873,Power Systems-I,23EE2201,PCC-1,E2,EEE,2025-26,Semester II,4
31793,N220873,Machine Learning,23EE2204,PCC-2,E2,EEE,2025-26,Semester II,3
31794,N220873,Control Systems,23EE2202,PCC-3,E2,EEE,2025-26,Semester II,4
31795,N220873,Control Systems Lab,23EE2282,PCC-4,E2,EEE,2025-26,Semester II,1.5
31796,N220873,Linear Integrated Circuits,23EC2203,PCC-5,E2,EEE,2025-26,Semester II,4
31797,N220873,Linear Integrated Circuits Lab,23EC2283,PCC-6,E2,EEE,2025-26,Semester II,1.5
31798,N220873,Power Electronics,23EE2203,PCC-7,E2,EEE,2025-26,Semester II,4
31799,N220873,Power Electronics Lab,23EE2283,PCC-8,E2,EEE,2025-26,Semester II,1.5
31800,N201124,Community Service,20ME4299,MC,E4,ME,2025-26,Semester II,2
31801,N201124,Management Science and Productivity,20ME4218,OEC-1,E4,ME,2025-26,Semester II,3
31802,N201124,Total Quality Management and Reliability,20ME4220,OEC-2,E4,ME,2025-26,Semester II,3
31803,N201124,Non Destructive Testing,20ME4258,PEC,E4,ME,2025-26,Semester II,3
31804,N201124,Project,20ME4293,PROJ-2,E4,ME,2025-26,Semester II,6
31805,N200985,Community Service,20HS4299,HSC,E4,ECE,2025-26,Semester II,2
31806,N200985,Global Management Perspectives,20HS4205,OEC,E4,ECE,2025-26,Semester II,3
31807,N200985,Sensors and actuators,ECNPTEL17,PEC-5,E4,ECE,2025-26,Semester II,3
31808,N200985,Project-II & Dissertation,20EC4294,PROJ,E4,ECE,2025-26,Semester II,6
37328,N211001,Sensors and Actuators,ECNPTEL02,PEC-2,E3,ECE,2025-26,Semester II,3
37327,N211001,Microprocessors and Interfacing,ECNPTEL04,PEC-1,E3,ECE,2025-26,Semester II,3
37326,N211001,Intellectual Property Rights (IPR),23BM3201,OEC-II,E3,ECE,2025-26,Semester II,3
37325,N211001,Biosensor and Bioelectronics,20BE3207,OEC-I,E3,ECE,2025-26,Semester II,3
37324,N211001,Indian Constitution,23HS3101,MC,E3,ECE,2025-26,Semester II,0
37323,N211001,English-Language Communication skills Lab-3,23EG3283,HSC,E3,ECE,2025-26,Semester II,1.5
31816,N210531,English-Language Communication skills Lab-3,23EG3283,HSC,E3,ECE,2025-26,Semester II,1.5
31817,N210531,Indian Constitution,23HS3101,MC,E3,ECE,2025-26,Semester II,0
31818,N210531,Biosensor and Bioelectronics,20BE3207,OEC-I,E3,ECE,2025-26,Semester II,3
31819,N210531,Intellectual Property Rights (IPR),23BM3201,OEC-II,E3,ECE,2025-26,Semester II,3
31820,N210531,Sensors and Actuators,ECNPTEL02,PEC-1,E3,ECE,2025-26,Semester II,3
31821,N210531,Digital IC Design,ECNPTEL09,PEC-2,E3,ECE,2025-26,Semester II,3
31822,N210531,Mini Project-II,23EC3291,PROJ,E3,ECE,2025-26,Semester II,1.5
31823,N210522,Summer Internship,23CS3292,,E3,CSE,2025-26,Semester II,3
31824,N210522,English Language Communication Skills Lab-III,23EG3283,HSC,E3,CSE,2025-26,Semester II,1.5
31825,N210522,Career Development Course,23CS3203,MC,E3,CSE,2025-26,Semester II,0
31826,N210522,Enterpreneurship Education Course (IGNITE),23HS3211,OEC-I,E3,CSE,2025-26,Semester II,3
31827,N210522,Cryptography and Networks Security,23CS3201,PCC-1,E3,CSE,2025-26,Semester II,4
31828,N210522,Machine Learning,23CS3202,PCC-2,E3,CSE,2025-26,Semester II,4
31829,N210522,Foundation of Deep learning,CSNPTEL02,PEC-II,E3,CSE,2025-26,Semester II,3
31830,N210522,OOAD using JAVA and UML,CSNPTEL03,PEC-III,E3,CSE,2025-26,Semester II,3
31831,N210522,Mini Project,23CS3291,PR,E3,CSE,2025-26,Semester II,3
31832,N200475,Community Service,20HS4299,HSC,E4,ECE,2025-26,Semester II,2
31833,N200475,Global Management Perspectives,20HS4205,OEC,E4,ECE,2025-26,Semester II,3
31834,N200475,Sensors and actuators,ECNPTEL17,PEC-5,E4,ECE,2025-26,Semester II,3
31835,N200475,Project-II & Dissertation,20EC4294,PROJ,E4,ECE,2025-26,Semester II,6
31836,N210030,Summer Internship,23CS3292,,E3,CSE,2025-26,Semester II,3
31837,N210030,English Language Communication Skills Lab-III,23EG3283,HSC,E3,CSE,2025-26,Semester II,1.5
31838,N210030,Career Development Course,23CS3203,MC,E3,CSE,2025-26,Semester II,0
31839,N210030,Enterpreneurship Education Course (IGNITE),23HS3211,OEC-I,E3,CSE,2025-26,Semester II,3
31840,N210030,Cryptography and Networks Security,23CS3201,PCC-1,E3,CSE,2025-26,Semester II,4
31841,N210030,Machine Learning,23CS3202,PCC-2,E3,CSE,2025-26,Semester II,4
31842,N210030,Foundation of Deep learning,CSNPTEL02,PEC-II,E3,CSE,2025-26,Semester II,3
31843,N210030,OOAD using JAVA and UML,CSNPTEL03,PEC-III,E3,CSE,2025-26,Semester II,3
31844,N210030,Mini Project,23CS3291,PR,E3,CSE,2025-26,Semester II,3
31845,N230248,Engineering Physics,23PY1203,BSC-1,E1,CHE,2025-26,Semester II,3
31846,N230248,Mathematical Methods,23MA1201,BSC-2,E1,CHE,2025-26,Semester II,4
31847,N230248,Engineering Graphics and Computer Drafting,23CE1214,ESC-1,E1,CHE,2025-26,Semester II,2.5
31848,N230248,Programming and Data Structures,23CS1208,ESC-2,E1,CHE,2025-26,Semester II,3
31849,N230248,Programming and Data Structures Lab,23CS1288,ESC-3,E1,CHE,2025-26,Semester II,1.5
31850,N230248,Chemical Process Calculation,23CH1201,PCC-1,E1,CHE,2025-26,Semester II,3
31851,N230248,Fluid Mechanics,23CH1202,PCC-2,E1,CHE,2025-26,Semester II,4
31852,N210797,Summer Internship,23CS3292,,E3,CSE,2025-26,Semester II,3
31853,N210797,English Language Communication Skills Lab-III,23EG3283,HSC,E3,CSE,2025-26,Semester II,1.5
31854,N210797,Career Development Course,23CS3203,MC,E3,CSE,2025-26,Semester II,0
31855,N210797,Enterpreneurship Education Course (IGNITE),23HS3211,OEC-I,E3,CSE,2025-26,Semester II,3
31856,N210797,Cryptography and Networks Security,23CS3201,PCC-1,E3,CSE,2025-26,Semester II,4
31857,N210797,Machine Learning,23CS3202,PCC-2,E3,CSE,2025-26,Semester II,4
31858,N210797,Foundation of Deep learning,CSNPTEL02,PEC-II,E3,CSE,2025-26,Semester II,3
31859,N210797,OOAD using JAVA and UML,CSNPTEL03,PEC-III,E3,CSE,2025-26,Semester II,3
31860,N210797,Mini Project,23CS3291,PR,E3,CSE,2025-26,Semester II,3
31861,N220461,Robotics Laboratory,23EC2285,ESC-1,E2,ECE,2025-26,Semester II,2.5
31862,N220461,Foundations to Artificial Intelligence,23EC2205,ESC-2,E2,ECE,2025-26,Semester II,1
31863,N220461,Communication Systems-1,23EC2201,PCC-1,E2,ECE,2025-26,Semester II,4
31864,N220461,Communication Systems-1 Lab,23EC2281,PCC-2,E2,ECE,2025-26,Semester II,1.5
31865,N220461,Digital System Design,23EC2202,PCC-3,E2,ECE,2025-26,Semester II,3
31866,N220461,Digital System Design Lab,23EC2282,PCC-4,E2,ECE,2025-26,Semester II,1.5
31867,N220461,Linear Integrated Circuits,23EC2203,PCC-5,E2,ECE,2025-26,Semester II,4
31868,N220461,Linear Integrated Circuits Lab,23EC2283,PCC-6,E2,ECE,2025-26,Semester II,1.5
31869,N220461,Electromagnetic Waves & Guided Media,23EC2204,PCC-7,E2,ECE,2025-26,Semester II,4
31870,N210834,English-Language Communication skills Lab-3,23EG3283,HSC,E3,ECE,2025-26,Semester II,1.5
31871,N210834,Indian Constitution,23HS3101,MC,E3,ECE,2025-26,Semester II,0
31872,N210834,Biosensor and Bioelectronics,20BE3207,OEC-I,E3,ECE,2025-26,Semester II,3
31873,N210834,Intellectual Property Rights (IPR),23BM3201,OEC-II,E3,ECE,2025-26,Semester II,3
31874,N210834,Digital IC Design,ECNPTEL09,PEC-1,E3,ECE,2025-26,Semester II,3
31875,N210834,VLSI Physical Design with Timing Analysis,ECNPTEL10,PEC-2,E3,ECE,2025-26,Semester II,3
31876,N210834,Mini Project-II,23EC3291,PROJ,E3,ECE,2025-26,Semester II,1.5
31877,N210749,English-Language Communication skills Lab-3,23EG3283,HSC,E3,ECE,2025-26,Semester II,1.5
31878,N210749,Indian Constitution,23HS3101,MC,E3,ECE,2025-26,Semester II,0
31879,N210749,Biosensor and Bioelectronics,20BE3207,OEC-I,E3,ECE,2025-26,Semester II,3
31880,N210749,Intellectual Property Rights (IPR),23BM3201,OEC-II,E3,ECE,2025-26,Semester II,3
31881,N210749,Analog IC Design,ECNPTEL08,PEC-1,E3,ECE,2025-26,Semester II,3
31882,N210749,Integrated Circuits and Applications,ECNPTEL03,PEC-2,E3,ECE,2025-26,Semester II,3
31883,N210749,Mini Project-II,23EC3291,PROJ,E3,ECE,2025-26,Semester II,1.5
31884,N220694,Introduction to Operation Research,23BM2202,HSMC,E2,CSE,2025-26,Semester II,3
31885,N220694,Computer Organization & Architecture,23CS2201,PCC-1,E2,CSE,2025-26,Semester II,3
31886,N220694,Data Science with Python,23CS2202,PCC-2,E2,CSE,2025-26,Semester II,3
31887,N220694,Web Technologies,23CS2203,PCC-3,E2,CSE,2025-26,Semester II,3
31888,N220694,Compiler Design,23CS2204,PCC-4,E2,CSE,2025-26,Semester II,3
31889,N220694,Computer Organization & Architecture Lab,23CS2281,PCC-5,E2,CSE,2025-26,Semester II,1.5
31890,N220694,Data Science with Python Lab,23CS2282,PCC-6,E2,CSE,2025-26,Semester II,1.5
31891,N220694,Web Technologies Lab,23CS2283,PCC-7,E2,CSE,2025-26,Semester II,1.5
31892,N220096,Introduction to Operation Research,23BM2202,HSMC,E2,CSE,2025-26,Semester II,3
31893,N220096,Computer Organization & Architecture,23CS2201,PCC-1,E2,CSE,2025-26,Semester II,3
31894,N220096,Data Science with Python,23CS2202,PCC-2,E2,CSE,2025-26,Semester II,3
31895,N220096,Web Technologies,23CS2203,PCC-3,E2,CSE,2025-26,Semester II,3
31896,N220096,Compiler Design,23CS2204,PCC-4,E2,CSE,2025-26,Semester II,3
31897,N220096,Computer Organization & Architecture Lab,23CS2281,PCC-5,E2,CSE,2025-26,Semester II,1.5
31898,N220096,Data Science with Python Lab,23CS2282,PCC-6,E2,CSE,2025-26,Semester II,1.5
31899,N220096,Web Technologies Lab,23CS2283,PCC-7,E2,CSE,2025-26,Semester II,1.5
31900,N240424,English-IV,23PEG2201,Core-1,P2,PUC,2025-26,Semester II,4
31901,N240424,Mathematics-IV,23PMA2201,Core-2,P2,PUC,2025-26,Semester II,5
31902,N240424,Physics-IV,23PPY2201,Core-3,P2,PUC,2025-26,Semester II,4
31903,N240424,Physics Lab – IV,23PPY2210,Core-4,P2,PUC,2025-26,Semester II,1
